SUBDIVISION,YEAR,month,date,rainfall_mm,rainfall_zscore,extreme_precipitation_event,district,subdivision,population,area_sq_km,population_density,exposure_deficit_Dd,healthcare_deficit_Hd,mobility_access_deficit_Md,housing_vulnerability_Vd,month_sin,month_cos,is_monsoon,rainfall_lag_1,rainfall_lag_2,rolling_3_month_rainfall,monsoon_cumulative_rainfall,historical_extreme_count,risk_target,Qd,risk_prediction,Dd,Hd,Md,Vd,Rd,Sd,ddrps,risk_contribution,exposure_contribution,healthcare_contribution,mobility_contribution,housing_contribution,population_contribution,road_contribution,shelter_contribution,priority_category
COASTAL ANDHRA PRADESH,1971,8,1971-08,205.3,0.5306457697580554,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.8660254037844385,-0.5000000000000004,1,99.8,86.4,130.5,391.5,61,0,0.4064936366994616,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4990462212341368,0.24436231230173197,0.030825974837187138,0.40076447327415304,0.2621210939910275,0.06192612555767677,0.030825974837187138,0.2621210939910275,0.06192612555767677,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1971,9,1971-09,222.0,0.6360717009187574,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-1.0,-1.8369701987210292e-16,1,205.3,99.8,175.70000000000002,613.5,61,0,0.4473137242024532,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.5112922474850343,0.2624606872022971,0.03008765797136456,0.39116571211887374,0.25584299814479405,0.06044292500438483,0.03008765797136456,0.25584299814479405,0.06044292500438483,PRIORITY_2_HIGH
COASTAL ANDHRA PRADESH,1971,10,1971-10,186.2,0.0068463903012992,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.8660254037844386,0.5000000000000001,1,222.0,205.3,204.5,799.7,61,0,0.3662627214167113,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.48697694664931174,0.22563452936468362,0.03158996818343256,0.41069705099830145,0.26861752347224965,0.06346090744648016,0.03158996818343256,0.26861752347224965,0.06346090744648016,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1971,11,1971-11,1.0,-1.0106785860400138,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.5000000000000004,0.8660254037844384,0,186.2,222.0,136.4,0.0,61,0,0.1539505587208606,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4232832978405565,0.10911171492180678,0.036343475591084036,0.4724967800415521,0.3090378043739567,0.0730102014467614,0.036343475591084036,0.3090378043739567,0.0730102014467614,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1971,12,1971-12,0.0,-0.4799707094716123,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-2.4492935982947064e-16,1.0,0,1.0,186.2,62.4,0.0,61,0,0.2871829006802804,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4632530004283824,0.1859780039516946,0.03320774224951277,0.43172952036524204,0.28237386727876246,0.06671084456831225,0.03320774224951277,0.28237386727876246,0.06671084456831225,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,1,1972-01,0.0,-0.6493398707335469,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.4999999999999999,0.8660254037844387,0,0.0,1.0,0.3333333333333333,0.0,61,0,0.2598626537029991,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.45505692633519806,0.17131657576465278,0.03380585007781294,0.43950544213368203,0.28745973006515224,0.06791237998342795,0.03380585007781294,0.28745973006515224,0.06791237998342795,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,2,1972-02,32.5,0.9789700811952377,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8660254037844386,0.5000000000000001,0,0.0,0.0,10.833333333333334,0.0,61,0,0.2107224333566602,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.44031486023129635,0.143571644477486,0.0349376948330989,0.45422040798881147,0.2970840935135276,0.07018613647605577,0.0349376948330989,0.2970840935135276,0.07018613647605577,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,3,1972-03,0.0,-0.6598920156099811,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,1.0,6.123233995736766e-17,0,32.5,0.0,10.833333333333334,0.0,61,0,0.2109673807791509,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4403883444580436,0.14371455010801157,0.0349318650479487,0.45414461571338915,0.29703452136960107,0.07017442505381875,0.0349318650479487,0.29703452136960107,0.07017442505381875,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,4,1972-04,32.1,0.2514739960889787,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8660254037844387,-0.4999999999999998,0,0.0,32.5,21.53333333333333,0.0,61,0,0.1313530371627839,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4165040413731335,0.09461111126991797,0.036935022638795126,0.48018740595833004,0.3140678791765268,0.07419855694705976,0.036935022638795126,0.3140678791765268,0.07419855694705976,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,5,1972-05,20.7,-0.6567755834060157,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.4999999999999999,-0.8660254037844387,0,32.1,0.0,17.599999999999998,0.0,61,0,0.269623081207056,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.45798505458641514,0.17661476457788422,0.03358971232066,0.436695463378507,0.28562185581601895,0.06747818207215667,0.03358971232066,0.28562185581601895,0.06747818207215667,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,6,1972-06,125.1,0.0277875626406431,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,1.2246467991473532e-16,-1.0,1,20.7,32.1,59.29999999999999,125.1,61,0,0.3666238043595396,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4870852715321602,0.22580674366076056,0.03158294276153541,0.410605714405671,0.2685577845253662,0.06344679411638122,0.03158294276153541,0.2685577845253662,0.06344679411638122,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,7,1972-07,121.3,-0.976204218270024,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.4999999999999997,-0.8660254037844388,1,125.1,20.7,89.03333333333335,246.4,61,0,0.3428167636206339,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4799431593104885,0.214285848122274,0.03205293366028616,0.4167160047039121,0.272554236517462,0.06439095616026551,0.03205293366028616,0.272554236517462,0.06439095616026551,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,8,1972-08,80.8,-1.7182725644665413,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.8660254037844385,-0.5000000000000004,1,121.3,125.1,109.06666666666666,327.2,61,0,0.2731827965737619,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.45905296919642685,0.17853024092249803,0.033511571134001945,0.4356795600152741,0.2849574014576168,0.0673212046866313,0.033511571134001945,0.2849574014576168,0.0673212046866313,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,9,1972-09,191.6,0.1561626309921393,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-1.0,-1.8369701987210292e-16,1,80.8,121.3,131.23333333333332,518.8,61,0,0.4317901764389099,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.5066351831559713,0.2556811186462406,0.03036422809633089,0.39476136419608837,0.2581947441675656,0.06099852515570612,0.03036422809633089,0.2581947441675656,0.06099852515570612,PRIORITY_2_HIGH
COASTAL ANDHRA PRADESH,1972,10,1972-10,324.2,1.3787177802207138,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.8660254037844386,0.5000000000000001,1,191.6,80.8,198.86666666666665,843.0,61,0,0.3365915210310309,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4780755865336076,0.2112165043383694,0.03217814646503327,0.4183438800268076,0.2736189528008998,0.06464249545169594,0.03217814646503327,0.2736189528008998,0.06464249545169594,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,11,1972-11,86.8,0.1169196012367324,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.5000000000000004,0.8660254037844384,0,324.2,191.6,200.86666666666667,0.0,61,0,0.2377820257603918,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.44843273795241584,0.15907537541323144,0.03430522555914886,0.44599775755276116,0.29170604662679944,0.06891557254817135,0.03430522555914886,0.29170604662679944,0.06891557254817135,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1972,12,1972-12,13.3,0.0790144425399852,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-2.4492935982947064e-16,1.0,0,86.8,324.2,141.43333333333334,0.0,61,0,0.1892412934064211,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.43387051824622463,0.13085098969826223,0.0354566294899069,0.46096700969395776,0.30149672671234146,0.07122862135718126,0.0354566294899069,0.30149672671234146,0.07122862135718126,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,1,1973-01,0.0,-0.6493398707335469,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.4999999999999999,0.8660254037844387,0,13.3,86.8,33.36666666666667,0.0,61,0,0.4410108614340267,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.5094013886545063,0.25972299797303977,0.030199341044703832,0.39261768917059237,0.25679266768545217,0.060667284495327246,0.030199341044703832,0.25679266768545217,0.060667284495327246,PRIORITY_2_HIGH
COASTAL ANDHRA PRADESH,1973,2,1973-02,0.4,-0.6262660289332301,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8660254037844386,0.5000000000000001,0,0.0,13.3,4.566666666666667,0.0,61,0,0.1996858695270694,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.43700389108241916,0.13708289722297595,0.035202401004917394,0.4576618183604725,0.29933495732918014,0.07071790319936307,0.035202401004917394,0.29933495732918014,0.07071790319936307,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,3,1973-03,12.0,-0.0609765394233491,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,1.0,6.123233995736766e-17,0,0.4,0.0,4.133333333333334,0.0,61,0,0.1603843610009578,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.42521343852458565,0.11315565974509702,0.03617850427825098,0.47035200954712064,0.30763501139740596,0.07267879151452496,0.03617850427825098,0.30763501139740596,0.07267879151452496,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,4,1973-04,1.1,-1.203182495972045,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8660254037844387,-0.4999999999999998,0,12.0,0.4,4.5,0.0,61,0,0.2240759424857286,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4443209129700169,0.1512933091162462,0.03462269222837087,0.4501251002611375,0.2944055463533019,0.06955332953468854,0.03462269222837087,0.2944055463533019,0.06955332953468854,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,5,1973-05,45.2,-0.2722793118232349,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.4999999999999999,-0.8660254037844387,0,1.1,12.0,19.433333333333334,0.0,61,0,0.156413119053127,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4240220659402364,0.1106638978923158,0.03628015483039333,0.4716735551009116,0.30849937186201654,0.07288299673068509,0.03628015483039333,0.30849937186201654,0.07288299673068509,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,6,1973-06,73.3,-0.9959014333414946,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,1.2246467991473532e-16,-1.0,1,45.2,1.1,39.86666666666667,73.3,61,0,0.3272800853230476,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4752821558212126,0.20658049608755627,0.03236727079804513,0.42080266078242506,0.27522712504301783,0.06502242624882278,0.03236727079804513,0.27522712504301783,0.06502242624882278,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,7,1973-07,158.6,-0.2829558706268162,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.4999999999999997,-0.8660254037844388,1,73.3,45.2,92.36666666666667,231.9,61,0,0.313771320348755,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.47122952632892484,0.19975699494125398,0.03264563313764487,0.4244216132080422,0.27759411072204865,0.06558162676992964,0.03264563313764487,0.27759411072204865,0.06558162676992964,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,8,1973-08,178.4,0.0447349007569176,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.8660254037844385,-0.5000000000000004,1,158.6,73.3,136.76666666666668,410.3,61,0,0.3470658147803735,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.48121787465841037,0.21636715457494027,0.031968027492445594,0.41561215070376867,0.2718322578057262,0.06422038864251184,0.031968027492445594,0.2718322578057262,0.06422038864251184,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,9,1973-09,132.5,-0.7768184885033581,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-1.0,-1.8369701987210292e-16,1,178.4,158.6,156.5,542.8,61,0,0.4064137259936614,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.49902224802239675,0.24432601119092026,0.030827455728289658,0.4007837261459864,0.2621336863842259,0.0619291005113915,0.030827455728289658,0.2621336863842259,0.0619291005113915,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,10,1973-10,233.7,0.479048499150373,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.8660254037844386,0.5000000000000001,1,132.5,178.4,181.53333333333333,776.5,61,0,0.3798961313245598,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.49106696962166624,0.23208410283495987,0.0313268600924228,0.40727641706654033,0.2663802485436342,0.062932351098622,0.0313268600924228,0.2663802485436342,0.062932351098622,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,11,1973-11,23.5,-0.7149797607052027,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-0.5000000000000004,0.8660254037844384,0,233.7,132.5,129.9,0.0,61,0,0.2777790973736023,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.460431859436379,0.1809903587127682,0.033411211490307645,0.4343747973936356,0.2841040179154371,0.06711959276911167,0.033411211490307645,0.2841040179154371,0.06711959276911167,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1973,12,1973-12,0.3,-0.4673620218322529,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,-2.4492935982947064e-16,1.0,0,23.5,233.7,85.83333333333336,0.0,61,0,0.2570287657717849,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.45420675995583376,0.16976547870264763,0.033869126539246536,0.44032809114546584,0.28799778588925695,0.06803949570697856,0.033869126539246536,0.28799778588925695,0.06803949570697856,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1974,1,1974-01,0.1,-0.6406628912849811,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.4999999999999999,0.8660254037844387,0,0.3,23.5,7.966666666666676,0.0,61,0,0.291702975732838,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.4646090229441497,0.18835383411577153,0.03311082109001059,0.43046946102755146,0.2815497220410604,0.06651614020213313,0.03311082109001059,0.2815497220410604,0.06651614020213313,PRIORITY_3_MEDIUM
COASTAL ANDHRA PRADESH,1974,2,1974-02,1.5,-0.5712579379319431,0,Chittoor,COASTAL ANDHRA PRADESH,4174064,15152.0,275.4794086589229,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8660254037844386,0.5000000000000001,0,0.1,0.3,0.6333333333333427,0.0,61,0,0.2921692167849685,0,0.0615343462664663,1.0,0.8720702938879413,0.3090399957449055,0.8720702938879413,0.3090399957449055,0.46474889525978885,0.18859810973948365,0.033100855951489205,0.4303399055629889,0.28146498593701846,0.06649612129202456,0.033100855951489205,0.28146498593701846,0.06649612129202456,PRIORITY_3_MEDIUM
